,year,month,day,hexagon,species,count,notes,gopro,type,spp_grp,spp_guild,SST,SSH,SAL,SAL_15,SSH_15,SST_15,F19,F20
531,2020,2,12,25,DCCO,6,NA,NA,bird,SULIDS,DIVE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
532,2020,2,12,25,DCCO,1,NA,NA,bird,SULIDS,DIVE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
533,2020,2,12,25,DCCO,1,NA,NA,bird,SULIDS,DIVE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
534,2020,2,12,25,DCCO,20,NA,NA,bird,SULIDS,DIVE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
535,2020,2,12,25,DCCO,5,NA,NA,bird,SULIDS,DIVE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
536,2020,2,12,25,DCCO,1,NA,NA,bird,SULIDS,DIVE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
537,2020,2,12,25,DCCO,1,NA,NA,bird,SULIDS,DIVE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
538,2020,2,12,25,ROSP,1,NA,NA,bird,WADERS,OTHER,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
539,2020,2,12,25,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
540,2020,2,12,25,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
541,2020,2,12,25,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
542,2020,2,12,25,ROYT,2,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
543,2020,2,12,25,ROYT,6,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
544,2020,2,12,25,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
545,2020,2,12,25,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
546,2020,2,12,25,SNEG,10,NA,NA,bird,WADERS,OTHER,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
547,2020,2,12,25,TEAL,5,NA,NA,bird,WATERFOWL,OTHER,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
548,2020,2,12,25,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
549,2020,2,12,25,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
550,2020,2,12,25,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
551,2020,2,12,25,TERN,2,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
552,2020,2,12,25,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
553,2020,2,12,25,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
554,2020,2,12,25,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
555,2020,2,12,25,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
556,2020,2,12,25,TERN,100,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
557,2020,2,12,25,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.83146477,-0.238508981,37.48144817,35.63112976,-0.131899504,19.99385742,0,1
558,2020,2,8,57,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
559,2020,2,8,57,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
560,2020,2,8,57,COLO,3,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
561,2020,2,8,57,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
562,2020,2,8,57,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
563,2020,2,8,57,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
564,2020,2,8,57,COLO,3,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
565,2020,2,8,57,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
566,2020,2,8,57,COLO,2,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
567,2020,2,8,57,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
568,2020,2,8,57,COLO,2,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
569,2020,2,8,57,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
570,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
571,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
572,2020,2,8,57,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
573,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
574,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
575,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
576,2020,2,8,57,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
577,2020,2,8,57,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
578,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
579,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
580,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
581,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
582,2020,2,8,57,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
583,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
584,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
585,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
586,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
587,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
588,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
589,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
590,2020,2,8,57,LOON,2,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
591,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
592,2020,2,8,57,LOON,2,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
593,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
594,2020,2,8,57,LOON,4,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
595,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
596,2020,2,8,57,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
597,2020,2,8,57,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
598,2020,2,8,57,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
599,2020,2,8,57,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
600,2020,2,8,57,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
601,2020,2,8,57,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
602,2020,2,8,57,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
603,2020,2,8,57,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
604,2020,2,8,57,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
605,2020,2,8,57,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
606,2020,2,8,57,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
607,2020,2,8,57,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
608,2020,2,8,57,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.16188383,-0.379793376,37.30086327,35.28878219,-0.136768848,19.36577193,0,1
609,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
610,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
611,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
612,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
613,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
614,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
615,2020,2,8,60,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
616,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
617,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
618,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
619,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
620,2020,2,8,60,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
621,2020,2,8,60,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
622,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
623,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
624,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
625,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
626,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
627,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
628,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
629,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
630,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
631,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
632,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
633,2020,2,8,60,NOGA,3,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
634,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
635,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
636,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
637,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
638,2020,2,8,60,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,15.26397433,-0.41719515,37.65934099,34.65633766,-0.154247532,15.69930573,0,1
639,2020,2,9,29,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,19.45418167,-0.324220884,36.13264771,35.33064089,-0.071802516,19.81280419,0,1
640,2020,2,9,29,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,19.45418167,-0.324220884,36.13264771,35.33064089,-0.071802516,19.81280419,0,1
641,2020,2,9,29,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,19.45418167,-0.324220884,36.13264771,35.33064089,-0.071802516,19.81280419,0,1
642,2020,2,9,29,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,19.45418167,-0.324220884,36.13264771,35.33064089,-0.071802516,19.81280419,0,1
643,2020,2,10,37,BRPE,1,NA,NA,bird,WADERS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
644,2020,2,10,37,BRPE,1,NA,NA,bird,WADERS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
645,2020,2,10,37,BRPE,1,NA,NA,bird,WADERS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
646,2020,2,10,37,BRPE,1,NA,NA,bird,WADERS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
647,2020,2,10,37,BRPE,1,NA,NA,bird,WADERS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
648,2020,2,10,37,BRPE,1,NA,NA,bird,WADERS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
649,2020,2,10,37,BRPE,1,NA,NA,bird,WADERS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
650,2020,2,10,37,BRPE,1,NA,NA,bird,WADERS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
651,2020,2,10,37,COLO,2,NA,NA,bird,WATERBIRDS,DIVE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
652,2020,2,10,37,DCCO,1,NA,NA,bird,SULIDS,DIVE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
653,2020,2,10,37,DCCO,1,NA,NA,bird,SULIDS,DIVE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
654,2020,2,10,37,DCCO,1,NA,NA,bird,SULIDS,DIVE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
655,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
656,2020,2,10,37,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
657,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
658,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
659,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
660,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
661,2020,2,10,37,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
662,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
663,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
664,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
665,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
666,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
667,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
668,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
669,2020,2,10,37,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
670,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
671,2020,2,10,37,GULL,4,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
672,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
673,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
674,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
675,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
676,2020,2,10,37,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
677,2020,2,10,37,GULL,3,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
678,2020,2,10,37,GULL,3,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
679,2020,2,10,37,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
680,2020,2,10,37,LAGU,1,NA,NA,bird,LARIDS,SCAVENGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
681,2020,2,10,37,LOON,3,NA,NA,bird,WATERBIRDS,DIVE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
682,2020,2,10,37,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
683,2020,2,10,37,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
684,2020,2,10,37,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
685,2020,2,10,37,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
686,2020,2,10,37,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
687,2020,2,10,37,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
688,2020,2,10,37,ROYT,2,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
689,2020,2,10,37,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
690,2020,2,10,37,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
691,2020,2,10,37,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
692,2020,2,10,37,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
693,2020,2,10,37,TERN,2,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
694,2020,2,10,37,TERN,2,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
695,2020,2,10,37,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
696,2020,2,10,37,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
697,2020,2,10,37,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
698,2020,2,10,37,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
699,2020,2,10,37,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
700,2020,2,10,37,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.25106462,-0.266174843,33.8581899,33.5453352,-0.051283274,16.64943957,0,1
