year,month,day,tailNo,seat,initials,hexagon,transect,dir,voice,lat,lon,secs,GPSerror,species,count,notes
2018,7,15,708,rr,als,110,2,4,OSE18047,29.2564,-91.30864,38025.46,0,COCH,3,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.24919,-91.3095,38038.81,0,TERN,2,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.24539,-91.30983,38045.77,0,TURT,1,SURF
2018,7,15,708,rr,als,110,2,4,OSE18047,29.23742,-91.31033,38060.57,0,GULL,1,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.23086,-91.311,38072.1,0,TERN,1,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.23086,-91.311,38072.1,0,TURT,1,SURF
2018,7,15,708,rr,als,110,2,4,OSE18047,29.20971,-91.31299,38111.27,0,TERN,1,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.20533,-91.31317,38119.93,0,TERN,1,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.20533,-91.31317,38119.93,0,BRPE,3,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.20533,-91.31317,38119.93,0,GRST,1,SURF
2018,7,15,708,rr,als,110,2,4,OSE18047,29.19527,-91.3135,38138.46,0,TERN,1,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.18291,-91.314,38160.93,0,TERN,1,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.17624,-91.315,38173.68,0,TERN,1,
2018,7,15,708,rr,als,110,2,4,OSE18047,29.15612,-91.316,38211.5,0,TURT,1,SUBS
2018,7,15,708,rr,als,110,2,4,OSE18047,29.0754,-91.31986,38363.44,0,ENDCOUNT,1102,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.07815,-91.33951,38425.53,0,BEGCOUNT,1101,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.07815,-91.33951,38425.53,0,COCH,2,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.11174,-91.33764,38493.32,0,TRIC,1,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.15333,-91.335,38575.14,0,UNDO,1,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.16627,-91.33433,38600.79,0,TURT,1,SUBS
2018,7,15,708,rr,als,110,1,3,OSE18048,29.19846,-91.33233,38664.27,0,TERN,1,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.20057,-91.33233,38669.09,0,TURT,1,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.20772,-91.33182,38682.94,0,TERN,2,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.2151,-91.3315,38697.29,0,BRPE,2,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.21721,-91.33133,38701.93,0,BRPE,3,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.21721,-91.33133,38701.93,0,TERN,2,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.22168,-91.331,38710.99,0,BRPE,1,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.22311,-91.33083,38713.51,0,BRPE,1,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.2268,-91.3305,38720.62,0,TERN,1,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.22886,-91.33033,38725.06,0,TERN,1,
2018,7,15,708,rr,als,110,1,3,OSE18048,29.23999,-91.3295,38746.7,0,TURT,1,SUBS
2018,7,15,708,rr,als,110,1,3,OSE18048,29.26029,-91.3295,38786.7,0,ENDCOUNT,1101,
2018,7,15,708,rr,als,72,1,3,OSE18049,29.45348,-91.52511,39234.75,0,BEGCOUNT,721,
2018,7,15,708,rr,als,72,1,3,OSE18049,29.45348,-91.52511,39234.75,0,COCH,2,
2018,7,15,708,rr,als,72,1,3,OSE18049,29.51088,-91.62608,39443.2,0,ROYT,1,
2018,7,15,708,rr,als,72,1,3,OSE18049,29.54963,-91.69587,39586.44,0,ENDCOUNT,721,
2018,7,15,708,rr,als,72,2,4,OSE18050,29.56353,-91.68188,39647.78,0,BEGCOUNT,722,
2018,7,15,708,rr,als,72,2,4,OSE18050,29.56353,-91.68188,39647.78,0,COCH,2,
2018,7,15,708,rr,als,72,2,4,OSE18050,29.52213,-91.60969,39784.06,0,ENDCOUNT,722,
2018,7,15,708,rr,als,72,3,4,OSE18050,29.52536,-91.57742,39843.57,0,BEGCOUNT,723,
2018,7,15,708,rr,als,72,3,4,OSE18050,29.52536,-91.57742,39843.57,0,COCH,2,
2018,7,15,708,rr,als,72,3,4,OSE18050,29.47851,-91.49518,40002.65,0,ENDCOUNT,723,
2018,7,15,708,rr,als,72,2,3,OSE18050,29.4662,-91.50953,40060.14,0,BEGCOUNT,722,
2018,7,15,708,rr,als,72,2,3,OSE18050,29.4662,-91.50953,40060.14,0,COCH,3,
2018,7,15,708,rr,als,72,2,3,OSE18050,29.48984,-91.55251,40151.59,0,ENDCOUNT,722,
2018,7,15,708,rr,als,72,3,3,OSE18050,29.52623,-91.58026,40250.08,0,BEGCOUNT,723,
2018,7,15,708,rr,als,72,3,3,OSE18050,29.52623,-91.58026,40250.08,0,COCH,3,
2018,7,15,708,rr,als,72,3,3,OSE18050,29.57869,-91.67288,40450.22,0,ENDCOUNT,723,
2018,7,15,708,rr,als,20,3,4,OSE18052,29.23519,-91.50937,46690.85,0,BEGCOUNT,203,
2018,7,15,708,rr,als,20,3,4,OSE18052,29.23519,-91.50937,46690.85,0,COCH,3,
2018,7,15,708,rr,als,20,3,4,OSE18052,29.22492,-91.48947,46730.46,0,TERN,1,
2018,7,15,708,rr,als,20,3,4,OSE18052,29.13707,-91.3351,47038.42,0,BRPE,1,
2018,7,15,708,rr,als,20,3,4,OSE18052,29.13707,-91.3351,47038.42,0,ENDCOUNT,203,
2018,7,15,708,rr,als,20,1,4,OSE18053,29.2053,-91.53562,47537.16,0,BEGCOUNT,201,
2018,7,15,708,rr,als,20,1,4,OSE18053,29.2053,-91.53562,47537.16,0,COCH,3,
2018,7,15,708,rr,als,20,1,4,OSE18053,29.11852,-91.3757,47856.39,0,TURT,1,
2018,7,15,708,rr,als,20,1,4,OSE18053,29.11434,-91.36834,47871.98,0,KRST,1,SURF
2018,7,15,708,rr,als,20,1,4,OSE18053,29.10733,-91.35616,47896.6,0,ENDCOUNT,201,
2018,7,15,708,rr,als,20,2,3,OSE18052,29.12369,-91.34787,47112.88,0,BEGCOUNT,202,
2018,7,15,708,rr,als,20,2,3,OSE18052,29.12369,-91.34787,47112.88,0,COCH,3,
2018,7,15,708,rr,als,20,2,3,OSE18052,29.21188,-91.50348,47437.21,0,GULL,1,
2018,7,15,708,rr,als,20,2,3,OSE18052,29.22196,-91.52211,47475.64,0,TERN,1,
2018,7,15,708,rr,als,20,2,3,OSE18052,29.22241,-91.52303,47477.41,0,ENDCOUNT,202,
2018,7,15,708,rr,als,67,3,4,OSE18053,28.80533,-91.41341,48411,0,BEGCOUNT,673,
2018,7,15,708,rr,als,67,3,4,OSE18053,28.80533,-91.41341,48411,0,COCH,3,
2018,7,15,708,rr,als,67,3,4,OSE18053,28.70748,-91.24146,48757.76,0,ENDCOUNT,673,
2018,7,15,708,rr,als,67,2,3,OSE18054,28.69351,-91.25368,48822.92,0,BEGCOUNT,672,
2018,7,15,708,rr,als,67,2,3,OSE18054,28.69351,-91.25368,48822.92,0,COCH,3,
2018,7,15,708,rr,als,67,2,3,OSE18054,28.77482,-91.39548,49126.78,0,UNDO,10,
2018,7,15,708,rr,als,67,2,3,OSE18054,28.79243,-91.42686,49192.48,0,ENDCOUNT,672,
2018,7,15,708,rr,als,67,1,4,OSE18055,28.77522,-91.43581,49253.45,0,BEGCOUNT,671,
2018,7,15,708,rr,als,67,1,4,OSE18055,28.77522,-91.43581,49253.45,0,COCH,3,
2018,7,15,708,rr,als,67,1,4,OSE18055,28.76738,-91.42117,49281.66,0,COCH,2,
2018,7,15,708,rr,als,67,1,4,OSE18055,28.67734,-91.26184,49594.67,0,ENDCOUNT,671,
2018,7,15,708,rr,als,191,3,4,OSE18056,28.68157,-91.38333,49833.03,0,BEGCOUNT,1913,
2018,7,15,708,rr,als,191,3,4,OSE18056,28.68157,-91.38333,49833.03,0,COCH,3,
2018,7,15,708,rr,als,191,3,4,OSE18056,28.50162,-91.39233,50172.27,0,ENDCOUNT,1913,
2018,7,15,708,rr,als,191,3,4,OSE18056,28.49128,-91.41192,50220.29,0,SHRK,1,
2018,7,15,708,rr,als,191,2,3,OSE18056,28.5038,-91.41323,50247.34,0,BEGCOUNT,1912,
2018,7,15,708,rr,als,191,2,3,OSE18056,28.5038,-91.41323,50247.34,0,COCH,3,
2018,7,15,708,rr,als,191,2,3,OSE18056,28.50805,-91.4125,50255.83,0,TRIC,1,
2018,7,15,708,rr,als,191,2,3,OSE18056,28.66484,-91.404,50562.56,0,BAIT,1,
2018,7,15,708,rr,als,191,2,3,OSE18056,28.68566,-91.40283,50603.89,0,ENDCOUNT,1912,
2018,7,15,708,rr,als,191,1,4,OSE18057,28.68442,-91.42215,50667.62,0,BEGCOUNT,1911,
2018,7,15,708,rr,als,191,1,4,OSE18057,28.68442,-91.42215,50667.62,0,COCH,2,
2018,7,15,708,rr,als,191,1,4,OSE18057,28.50204,-91.43267,51021.65,0,ENDCOUNT,1911,
2018,7,15,708,rr,als,127,3,4,OSE18058,28.53662,-91.49243,51174.73,0,BEGCOUNT,1273,
2018,7,15,708,rr,als,127,3,4,OSE18058,28.53662,-91.49243,51174.73,0,COCH,2,
2018,7,15,708,rr,als,127,3,4,OSE18058,28.45324,-91.67496,51525.21,0,ENDCOUNT,1273,
2018,7,15,708,rr,als,127,2,3,OSE18059,28.46969,-91.68159,51586.08,0,BEGCOUNT,1272,
2018,7,15,708,rr,als,127,2,3,OSE18059,28.46969,-91.68159,51586.08,0,COCH,3,
2018,7,15,708,rr,als,127,2,3,OSE18059,28.48501,-91.64814,51653.31,0,COCH,2,
2018,7,15,708,rr,als,127,2,3,OSE18059,28.51183,-91.59001,51766.85,0,PLAT,1,
2018,7,15,708,rr,als,127,2,3,OSE18059,28.53474,-91.53731,51862.48,0,COCH,3,
2018,7,15,708,rr,als,127,2,3,OSE18059,28.55284,-91.49899,51940.01,0,ENDCOUNT,1272,
2018,7,15,708,rr,als,127,1,4,OSE18060,28.56761,-91.50924,51997.12,0,BEGCOUNT,1271,
2018,7,15,708,rr,als,127,1,4,OSE18060,28.56761,-91.50924,51997.12,0,COCH,3,
2018,7,15,708,rr,als,127,1,4,OSE18060,28.48298,-91.69354,52355.02,0,ENDCOUNT,1271,
2018,7,15,708,rr,als,132,3,3,OSE18061,28.88398,-91.76899,53035.16,0,BEGCOUNT,1323,
2018,7,15,708,rr,als,132,3,3,OSE18061,28.88398,-91.76899,53035.16,0,COCH,3,
2018,7,15,708,rr,als,132,3,3,OSE18061,28.96707,-91.58497,53379.62,0,ENDCOUNT,1323,
2018,7,15,708,rr,als,132,2,4,OSE18062,28.97983,-91.59866,53441.99,0,BEGCOUNT,1322,
2018,7,15,708,rr,als,132,2,4,OSE18062,28.97983,-91.59866,53441.99,0,COCH,3,
2018,7,15,708,rr,als,132,2,4,OSE18062,28.96007,-91.64038,53526.54,0,PLAT,1,
2018,7,15,708,rr,als,132,2,4,OSE18062,28.96007,-91.64038,53526.54,0,TERN,2,
2018,7,15,708,rr,als,132,2,4,OSE18062,28.96007,-91.64038,53526.54,0,GULL,1,
2018,7,15,708,rr,als,132,2,4,OSE18062,28.9067,-91.75973,53759.73,0,TRIC,1,
2018,7,15,708,rr,als,132,2,4,OSE18062,28.89764,-91.77974,53799.07,0,ENDCOUNT,1322,
2018,7,15,708,rr,als,132,1,3,OSE18063,28.91463,-91.78789,53864.52,0,BEGCOUNT,1321,
2018,7,15,708,rr,als,132,1,3,OSE18063,28.91463,-91.78789,53864.52,0,COCH,3,
2018,7,15,708,rr,als,132,1,3,OSE18063,28.97867,-91.6475,54125.04,0,TERN,1,
2018,7,15,708,rr,als,132,1,3,OSE18063,28.99801,-91.60298,54209.05,0,ENDCOUNT,1321,
2018,7,15,708,rr,als,68,3,3,OSE18064,29.10299,-91.93602,54829.83,0,BEGCOUNT,683,
2018,7,15,708,rr,als,68,3,3,OSE18064,29.10299,-91.93602,54829.83,0,COCH,3,
2018,7,15,708,rr,als,68,3,3,OSE18064,29.13349,-91.87038,54952.62,0,TERN,1,
2018,7,15,708,rr,als,68,3,3,OSE18064,29.13441,-91.86835,54956.5,0,TERN,1,
2018,7,15,708,rr,als,68,3,3,OSE18064,29.1461,-91.84304,55003.18,0,TERN,1,
2018,7,15,708,rr,als,68,3,3,OSE18064,29.18759,-91.75282,55171.56,0,ENDCOUNT,683,
2018,7,15,708,rr,als,68,3,3,OSE18064,29.151,-91.83234,55023.66,0,GRST,1,SURF
2018,7,15,708,rr,als,68,2,4,OSE18065,29.2015,-91.76435,55228.9,0,BEGCOUNT,682,
2018,7,15,708,rr,als,68,2,4,OSE18065,29.2015,-91.76435,55228.9,0,COCH,2,
2018,7,15,708,rr,als,68,2,4,OSE18065,29.11611,-91.94811,55592.41,0,ENDCOUNT,682,
2018,7,15,708,rr,als,68,1,3,OSE18066,29.13452,-91.95675,55654.09,0,BEGCOUNT,681,
2018,7,15,708,rr,als,68,1,3,OSE18066,29.13452,-91.95675,55654.09,0,COCH,3,
2018,7,15,708,rr,als,68,1,3,OSE18066,29.21784,-91.77133,56002.25,0,ENDCOUNT,681,
2018,7,16,708,lf,sde,84,3,4,PSE18121,29.41262,-92.15941,31108.86,0,BEGCOUNT,843,
2018,7,16,708,lf,sde,84,3,4,PSE18121,29.41262,-92.15941,31108.86,0,COCH,1,
2018,7,16,708,lf,sde,84,3,4,PSE18121,29.31684,-91.98624,31455.43,0,BRPE,5,
2018,7,16,708,lf,sde,84,3,4,PSE18121,29.31575,-91.98383,31460.09,0,ENDCOUNT,843,
2018,7,16,708,lf,sde,84,2,3,PSE18122,29.30338,-92.0006,31534.74,0,BEGCOUNT,842,
2018,7,16,708,lf,sde,84,2,3,PSE18122,29.30338,-92.0006,31534.74,0,COCH,3,
2018,7,16,708,lf,sde,84,2,3,PSE18122,29.31842,-92.02827,31594.63,0,TERN,1,
2018,7,16,708,lf,sde,84,2,3,PSE18122,29.37044,-92.12155,31785.01,0,BLTE,2,
2018,7,16,708,lf,sde,84,2,3,PSE18122,29.40101,-92.1757,31894.37,0,ENDCOUNT,842,
2018,7,16,708,lf,sde,84,1,4,PSE18123,29.384,-92.18201,31955.4,0,BEGCOUNT,841,
2018,7,16,708,lf,sde,84,1,4,PSE18123,29.384,-92.18201,31955.4,0,COCH,1,
2018,7,16,708,lf,sde,84,1,4,PSE18123,29.28563,-92.0061,32298.52,0,ENDCOUNT,841,
2018,7,16,708,lf,sde,4,3,3,PSE18124,28.59843,-92.22417,33506.58,0,BEGCOUNT,43,
2018,7,16,708,lf,sde,4,3,3,PSE18124,28.59843,-92.22417,33506.58,0,COCH,3,
2018,7,16,708,lf,sde,4,3,3,PSE18124,28.78002,-92.21383,33859.43,0,ENDCOUNT,43,
2018,7,16,708,lf,sde,4,2,4,PSE18125,28.77594,-92.234,33922.38,0,BEGCOUNT,42,
2018,7,16,708,lf,sde,4,2,4,PSE18125,28.77594,-92.234,33922.38,0,COCH,1,
2018,7,16,708,lf,sde,4,2,4,PSE18125,28.59521,-92.24293,34274.64,0,ENDCOUNT,42,
2018,7,16,708,lf,sde,4,1,3,PSE18126,28.60007,-92.26267,34334.83,0,BEGCOUNT,41,
2018,7,16,708,lf,sde,4,1,3,PSE18126,28.60007,-92.26267,34334.83,0,COCH,3,
2018,7,16,708,lf,sde,4,1,3,PSE18126,28.78138,-92.25433,34692.29,0,ENDCOUNT,41,
2018,7,16,708,lf,sde,148,3,3,PSE18127,28.91529,-92.60396,35309.31,0,BEGCOUNT,1483,
2018,7,16,708,lf,sde,148,3,3,PSE18127,28.91529,-92.60396,35309.31,0,COCH,2,
2018,7,16,708,lf,sde,148,3,3,PSE18127,28.98848,-92.44404,35601.12,0,TRIC,2,
2018,7,16,708,lf,sde,148,3,3,PSE18127,28.99987,-92.42092,35644.57,0,ENDCOUNT,1483,
2018,7,16,708,lf,sde,148,2,4,PSE18128,29.01253,-92.43491,35715.57,0,BEGCOUNT,1482,
2018,7,16,708,lf,sde,148,2,4,PSE18128,29.01253,-92.43491,35715.57,0,COCH,3,
2018,7,16,708,lf,sde,148,2,4,PSE18128,29.00532,-92.45138,35750.52,0,BODO,6,
2018,7,16,708,lf,sde,148,2,4,PSE18128,28.9283,-92.6169,36077.52,0,ENDCOUNT,1482,
2018,7,16,708,lf,sde,148,1,3,PSE18129,28.94597,-92.62304,36137.11,0,BEGCOUNT,1481,
2018,7,16,708,lf,sde,148,1,3,PSE18129,28.94597,-92.62304,36137.11,0,COCH,3,
2018,7,16,708,lf,sde,148,1,3,PSE18129,29.01269,-92.47745,36401.56,0,BODO,2,
2018,7,16,708,lf,sde,148,1,3,PSE18129,29.02976,-92.43889,36471.43,0,ENDCOUNT,1481,
2018,7,16,708,lf,sde,36,1,3,PSE18130,29.02938,-92.36,36603.31,0,BEGCOUNT,361,
2018,7,16,708,lf,sde,36,1,3,PSE18130,29.02938,-92.36,36603.31,0,COCH,3,
2018,7,16,708,lf,sde,36,1,3,PSE18130,29.17317,-92.355,36880.59,0,LOST,1,SURF
2018,7,16,708,lf,sde,36,1,3,PSE18130,29.18107,-92.35467,36896.39,0,BODO,1,
2018,7,16,708,lf,sde,36,1,3,PSE18130,29.19866,-92.35383,36931.23,0,LOST,1,SURF
2018,7,16,708,lf,sde,36,1,3,PSE18130,29.20784,-92.353,36948.83,0,URAY,8,
2018,7,16,708,lf,sde,36,1,3,PSE18130,29.21097,-92.353,36955.01,0,ENDCOUNT,361,
2018,7,16,708,lf,sde,36,2,4,PSE18131,29.20581,-92.33267,37014.9,0,BEGCOUNT,362,
2018,7,16,708,lf,sde,36,2,4,PSE18131,29.20581,-92.33267,37014.9,0,COCH,2,
2018,7,16,708,lf,sde,36,2,4,PSE18131,29.03633,-92.34117,37349.92,0,KRST,1,SUBS
2018,7,16,708,lf,sde,36,2,4,PSE18131,29.02415,-92.342,37373.83,0,ENDCOUNT,362,
2018,7,16,708,lf,sde,36,3,3,PSE18132,29.02759,-92.32183,37443.03,0,BEGCOUNT,363,
2018,7,16,708,lf,sde,36,3,3,PSE18132,29.02759,-92.32183,37443.03,0,COCH,3,
2018,7,16,708,lf,sde,36,3,3,PSE18132,29.05283,-92.32042,37494.76,0,KRST,1,SURF
2018,7,16,708,lf,sde,36,3,3,PSE18132,29.20876,-92.31383,37800.07,0,ENDCOUNT,363,
2018,7,16,708,lf,sde,100,3,3,PSE18133,29.27951,-92.58832,38337.15,0,BEGCOUNT,1003,
2018,7,16,708,lf,sde,100,3,3,PSE18133,29.27951,-92.58832,38337.15,0,COCH,3,
2018,7,16,708,lf,sde,100,3,3,PSE18133,29.36396,-92.40497,38676.05,0,ENDCOUNT,1003,
2018,7,16,708,lf,sde,100,2,4,PSE18134,29.37737,-92.41762,38743.05,0,BEGCOUNT,1002,
2018,7,16,708,lf,sde,100,2,4,PSE18134,29.37737,-92.41762,38743.05,0,COCH,3,
2018,7,16,708,lf,sde,100,2,4,PSE18134,29.29257,-92.60144,39115.36,0,ENDCOUNT,1002,
2018,7,16,708,lf,sde,100,1,3,PSE18135,29.31145,-92.60574,39173,0,BEGCOUNT,1001,
2018,7,16,708,lf,sde,100,1,3,PSE18135,29.31145,-92.60574,39173,0,COCH,3,
2018,7,16,708,lf,sde,100,1,3,PSE18135,29.39475,-92.42262,39518.77,0,ENDCOUNT,1001,
2018,7,16,708,lf,sde,136,3,3,PSE18136,29.39683,-92.46286,39663.07,0,BEGCOUNT,1363,
2018,7,16,708,lf,sde,136,3,3,PSE18136,29.39683,-92.46286,39663.07,0,COCH,3,
2018,7,16,708,lf,sde,136,3,3,PSE18136,29.46796,-92.30823,39951.01,0,GULL,3,
2018,7,16,708,lf,sde,136,3,3,PSE18136,29.47002,-92.30377,39959.36,0,GULL,1,
2018,7,16,708,lf,sde,136,3,3,PSE18136,29.47599,-92.29102,39982.86,0,GULL,1,
2018,7,16,708,lf,sde,136,3,3,PSE18136,29.47716,-92.28835,39987.81,0,GULL,2,
2018,7,16,708,lf,sde,136,3,3,PSE18136,29.48103,-92.27842,40006.34,0,ENDCOUNT,1363,
2018,7,16,708,lf,sde,136,2,4,PSE18137,29.49531,-92.29207,40069.59,0,BEGCOUNT,1362,
2018,7,16,708,lf,sde,136,2,4,PSE18137,29.49531,-92.29207,40069.59,0,COCH,3,
2018,7,16,708,lf,sde,136,2,4,PSE18137,29.48956,-92.30432,40094.52,0,BODO,2,
2018,7,16,708,lf,sde,136,2,4,PSE18137,29.48782,-92.30785,40102.37,0,GULL,2,
2018,7,16,708,lf,sde,136,2,4,PSE18137,29.48662,-92.3104,40107.54,0,GULL,1,
2018,7,16,708,lf,sde,136,2,4,PSE18137,29.48519,-92.31361,40114.01,0,GULL,2,
2018,7,16,708,lf,sde,136,2,4,PSE18137,29.48465,-92.31471,40116.55,0,GULL,1,
2018,7,16,708,lf,sde,136,2,4,PSE18137,29.47451,-92.33898,40164.75,0,TRAW,2,
2018,7,16,708,lf,sde,136,2,4,PSE18137,29.40969,-92.47676,40440.57,0,ENDCOUNT,1362,
2018,7,16,708,lf,sde,136,1,3,PSE18138,29.42796,-92.4805,40498.73,0,BEGCOUNT,1361,
2018,7,16,708,lf,sde,136,1,3,PSE18138,29.42796,-92.4805,40498.73,0,COCH,3,
2018,7,16,708,lf,sde,136,1,3,PSE18138,29.47879,-92.37007,40707.55,0,GULL,1,
2018,7,16,708,lf,sde,136,1,3,PSE18138,29.48698,-92.35323,40740.68,0,TRAW,1,
2018,7,16,708,lf,sde,136,1,3,PSE18138,29.48774,-92.35169,40743.63,0,GULL,2,
2018,7,16,708,lf,sde,136,1,3,PSE18138,29.48774,-92.35169,40743.63,0,GULL,2,
2018,7,16,708,lf,sde,136,1,3,PSE18138,29.49839,-92.32805,40788.55,0,GULL,1,
2018,7,16,708,lf,sde,136,1,3,PSE18138,29.51262,-92.29659,40848.84,0,ENDCOUNT,1361,
2018,7,16,708,lf,sde,88,1,3,PSE18139,29.47968,-93.14014,49868.8,0,BEGCOUNT,881,
2018,7,16,708,lf,sde,88,1,3,PSE18139,29.47968,-93.14014,49868.8,0,COCH,3,
2018,7,16,708,lf,sde,88,1,3,PSE18139,29.51487,-93.06395,50010.24,0,TRIC,2,
2018,7,16,708,lf,sde,88,1,3,PSE18139,29.56445,-92.9586,50205.73,0,ENDCOUNT,881,
2018,7,16,708,lf,sde,88,2,4,PSE18140,29.54699,-92.95253,50281.4,0,BEGCOUNT,882,
2018,7,16,708,lf,sde,88,2,4,PSE18140,29.54699,-92.95253,50281.4,0,COCH,2,
2018,7,16,708,lf,sde,88,2,4,PSE18140,29.49222,-93.06416,50495.54,0,TRIC,1,
2018,7,16,708,lf,sde,88,2,4,PSE18140,29.46074,-93.13608,50631.44,0,ENDCOUNT,882,
2018,7,16,708,lf,sde,88,3,3,PSE18141,29.4477,-93.12379,50687.04,0,BEGCOUNT,883,
2018,7,16,708,lf,sde,88,3,3,PSE18141,29.4477,-93.12379,50687.04,0,COCH,3,
2018,7,16,708,lf,sde,88,3,3,PSE18141,29.482,-93.04991,50810.15,0,TRIC,2,
2018,7,16,708,lf,sde,88,3,3,PSE18141,29.53363,-92.93889,51015.48,0,ENDCOUNT,883,
2018,7,16,708,lf,sde,152,1,4,PSE18142,29.49769,-92.88233,51137.06,0,BEGCOUNT,1521,
2018,7,16,708,lf,sde,152,1,4,PSE18142,29.49769,-92.88233,51137.06,0,COCH,2,
2018,7,16,708,lf,sde,152,1,4,PSE18142,29.45974,-92.88383,51212.18,0,TRIC,2,
2018,7,16,708,lf,sde,152,1,4,PSE18142,29.31616,-92.88983,51499.97,0,ENDCOUNT,1521,
2018,7,16,708,lf,sde,152,2,3,PSE18143,29.31835,-92.8685,51561.13,0,BEGCOUNT,1522,
2018,7,16,708,lf,sde,152,2,3,PSE18143,29.31835,-92.8685,51561.13,0,COCH,3,
2018,7,16,708,lf,sde,152,2,3,PSE18143,29.4648,-92.86517,51853.98,0,TRIC,2,
2018,7,16,708,lf,sde,152,2,3,PSE18143,29.50104,-92.86233,51924.47,0,ENDCOUNT,1522,
2018,7,16,708,lf,sde,152,3,4,PSE18144,29.49751,-92.8415,51988.05,0,BEGCOUNT,1523,
2018,7,16,708,lf,sde,152,3,4,PSE18144,29.49751,-92.8415,51988.05,0,COCH,3,
2018,7,16,708,lf,sde,152,3,4,PSE18144,29.47212,-92.84283,52039.12,0,TRIC,2,
2018,7,16,708,lf,sde,152,3,4,PSE18144,29.31399,-92.849,52351.57,0,ENDCOUNT,1523,
2018,7,16,708,lf,sde,116,1,4,PSE18145,29.19737,-92.97155,52661.46,0,BEGCOUNT,1161,
2018,7,16,708,lf,sde,116,1,4,PSE18145,29.19737,-92.97155,52661.46,0,COCH,3,
2018,7,16,708,lf,sde,116,1,4,PSE18145,29.19425,-92.96557,52673.26,0,TRIC,2,
2018,7,16,708,lf,sde,116,1,4,PSE18145,29.10139,-92.79583,53019.06,0,ENDCOUNT,1161,
2018,7,16,708,lf,sde,116,2,3,PSE18146,29.11776,-92.79094,53084.68,0,BEGCOUNT,1162,
2018,7,16,708,lf,sde,116,2,3,PSE18146,29.11776,-92.79094,53084.68,0,COCH,2,
2018,7,16,708,lf,sde,116,2,3,PSE18146,29.1825,-92.90784,53322.09,0,ROYT,1,
2018,7,16,708,lf,sde,116,2,3,PSE18146,29.20718,-92.95369,53412.04,0,TRIC,2,
2018,7,16,708,lf,sde,116,2,3,PSE18146,29.21399,-92.96615,53436.6,0,ENDCOUNT,1162,
2018,7,16,708,lf,sde,116,3,4,PSE18147,29.22729,-92.94893,53509.38,0,BEGCOUNT,1163,
2018,7,16,708,lf,sde,116,3,4,PSE18147,29.22729,-92.94893,53509.38,0,COCH,3,
2018,7,16,708,lf,sde,116,3,4,PSE18147,29.1314,-92.77424,53835,0,ENDCOUNT,1163,
2018,7,16,708,lf,sde,8,1,4,PSE18148,29.12946,-92.73907,53939.51,0,BEGCOUNT,81,
2018,7,16,708,lf,sde,8,1,4,PSE18148,29.12946,-92.73907,53939.51,0,COCH,3,
2018,7,16,708,lf,sde,8,1,4,PSE18148,29.07485,-92.85412,54169.63,0,TRIC,2,
2018,7,16,708,lf,sde,8,1,4,PSE18148,29.04355,-92.92139,54298.82,0,ENDCOUNT,81,
2018,7,16,708,lf,sde,8,2,3,PSE18149,29.03019,-92.90663,54349.16,0,BEGCOUNT,82,
2018,7,16,708,lf,sde,8,2,3,PSE18149,29.03019,-92.90663,54349.16,0,COCH,3,
2018,7,16,708,lf,sde,8,2,3,PSE18149,29.11666,-92.72488,54675.49,0,ENDCOUNT,82,
2018,7,16,708,lf,sde,8,3,4,PSE18150,29.09914,-92.72073,54735.13,0,BEGCOUNT,83,
2018,7,16,708,lf,sde,8,3,4,PSE18150,29.09914,-92.72073,54735.13,0,COCH,3,
2018,7,16,708,lf,sde,8,3,4,PSE18150,29.01301,-92.90271,55094.46,0,ENDCOUNT,83,
2018,7,16,708,lf,sde,52,1,3,PSE18151,29.0243,-93.22211,55611.8,0,BEGCOUNT,521,
2018,7,16,708,lf,sde,52,1,3,PSE18151,29.0243,-93.22211,55611.8,0,COCH,2,
2018,7,16,708,lf,sde,52,1,3,PSE18151,29.0444,-93.26085,55693.49,0,TRIC,2,
2018,7,16,708,lf,sde,52,1,3,PSE18151,29.11926,-93.39855,55979.7,0,ENDCOUNT,521,
2018,7,16,708,lf,sde,52,2,4,PSE18152,29.13329,-93.38286,56039.35,0,BEGCOUNT,522,
2018,7,16,708,lf,sde,52,2,4,PSE18152,29.13329,-93.38286,56039.35,0,COCH,3,
