year,month,day,tailNo,seat,initials,hexagon,transect,dir,voice,lat,lon,secs,GPSerror,species,count,notes,gopro
2019,3,5,723,lf,sde,72,3,3,SEA19072,29.50505,-91.54174,42790.38,0,SCAU,20,NA,NA
2019,3,5,723,lf,sde,72,3,3,SEA19072,29.5085,-91.54834,42803.42,0,SCAU,4,NA,NA
2019,3,5,723,lf,sde,72,3,3,SEA19072,29.57934,-91.67435,43056.29,0,ENDCOUNT,723,NA,NA
2019,3,5,723,lf,sde,84,3,3,SEA19074,29.31816,-91.98949,50694.29,0,BEGCOUNT,843,NA,NA
2019,3,5,723,lf,sde,84,3,3,SEA19074,29.31816,-91.98949,50694.29,0,COCH,1,NA,NA
2019,3,5,723,lf,sde,84,3,3,SEA19074,29.41604,-92.16473,51055.54,0,ENDCOUNT,843,NA,NA
2019,3,5,723,lf,sde,84,2,4,SEA19075,29.39899,-92.17215,51125.57,0,BEGCOUNT,842,NA,NA
2019,3,5,723,lf,sde,84,2,4,SEA19075,29.39899,-92.17215,51125.57,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,84,2,4,SEA19075,29.37848,-92.13564,51196.51,0,TERN,1,NA,NA
2019,3,5,723,lf,sde,84,2,4,SEA19075,29.33416,-92.05648,51353.73,0,DCCO,1,NA,NA
2019,3,5,723,lf,sde,84,2,4,SEA19075,29.31553,-92.02243,51421.37,0,TERN,1,NA,NA
2019,3,5,723,lf,sde,84,2,4,SEA19075,29.30162,-91.99692,51471.93,0,ENDCOUNT,842,NA,NA
2019,3,5,723,lf,sde,84,1,3,SEA19076,29.2885,-92.011,51528.27,0,BEGCOUNT,841,NA,NA
2019,3,5,723,lf,sde,84,1,3,SEA19076,29.2885,-92.011,51528.27,0,COCH,1,NA,NA
2019,3,5,723,lf,sde,84,1,3,SEA19076,29.38619,-92.18657,51890.95,0,ENDCOUNT,841,NA,NA
2019,3,5,723,lf,sde,100,1,4,SEA19077,29.39381,-92.4299,52240.64,0,BEGCOUNT,1001,NA,NA
2019,3,5,723,lf,sde,100,1,4,SEA19077,29.39381,-92.4299,52240.64,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,100,1,4,SEA19077,29.35798,-92.50439,52381.84,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,100,1,4,SEA19077,29.3079,-92.6114,52591.21,0,ENDCOUNT,1001,NA,NA
2019,3,5,723,lf,sde,100,2,3,SEA19078,29.29535,-92.59746,52659.93,0,BEGCOUNT,1002,NA,NA
2019,3,5,723,lf,sde,100,2,3,SEA19078,29.29535,-92.59746,52659.93,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,100,2,3,SEA19078,29.37959,-92.41306,53007.84,0,ENDCOUNT,1002,NA,NA
2019,3,5,723,lf,sde,100,3,4,SEA19079,29.36122,-92.40866,53069.77,0,BEGCOUNT,1003,NA,NA
2019,3,5,723,lf,sde,100,3,4,SEA19079,29.36122,-92.40866,53069.77,0,COCH,1,NA,NA
2019,3,5,723,lf,sde,100,3,4,SEA19079,29.27752,-92.59195,53426.43,0,ENDCOUNT,1003,NA,NA
2019,3,5,723,lf,sde,36,1,4,SEA19080,29.20546,-92.35263,53817.41,0,BEGCOUNT,361,NA,NA
2019,3,5,723,lf,sde,36,1,4,SEA19080,29.20546,-92.35263,53817.41,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,36,1,4,SEA19080,29.17276,-92.3545,53871.97,0,GULL,1,NA,NA
2019,3,5,723,lf,sde,36,1,4,SEA19080,29.16281,-92.35478,53890.69,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,1,4,SEA19080,29.16281,-92.35478,53890.69,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,1,4,SEA19080,29.15008,-92.35683,53914.82,0,GULL,1,NA,NA
2019,3,5,723,lf,sde,36,1,4,SEA19080,29.13469,-92.357,53943.52,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,1,4,SEA19080,29.0993,-92.35751,54010.46,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,1,4,SEA19080,29.02531,-92.3615,54152.39,0,ENDCOUNT,361,NA,NA
2019,3,5,723,lf,sde,36,2,3,SEA19081,29.02832,-92.342,54215.41,0,BEGCOUNT,362,NA,NA
2019,3,5,723,lf,sde,36,2,3,SEA19081,29.02832,-92.342,54215.41,0,COCH,1,NA,NA
2019,3,5,723,lf,sde,36,2,3,SEA19081,29.03825,-92.3415,54235.87,0,GULL,1,NA,NA
2019,3,5,723,lf,sde,36,2,3,SEA19081,29.07205,-92.33941,54301.31,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,2,3,SEA19081,29.11714,-92.338,54390.94,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,2,3,SEA19081,29.20748,-92.33383,54572.15,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,2,3,SEA19081,29.21018,-92.33367,54577.24,0,ENDCOUNT,362,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.20478,-92.31368,54638.52,0,BEGCOUNT,363,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.20478,-92.31368,54638.52,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.20478,-92.31368,54638.52,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.18406,-92.31383,54677.35,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.1644,-92.31527,54714.42,0,TERN,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.16131,-92.3155,54720.56,0,GULL,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.15026,-92.31617,54741.73,0,TERN,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.1345,-92.3165,54771.72,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.10787,-92.31766,54821.43,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.09567,-92.318,54843.32,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.07269,-92.3195,54887.61,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.07269,-92.3195,54887.61,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.06937,-92.3195,54893.85,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,36,3,4,SEA19082,29.02148,-92.32117,54987.46,0,ENDCOUNT,363,NA,NA
2019,3,5,723,lf,sde,4,3,4,SEA19083,28.77649,-92.2135,55364.78,0,BEGCOUNT,43,NA,NA
2019,3,5,723,lf,sde,4,3,4,SEA19083,28.77649,-92.2135,55364.78,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,4,3,4,SEA19083,28.75734,-92.214,55401.33,0,HERG,1,NA,NA
2019,3,5,723,lf,sde,4,3,4,SEA19083,28.68919,-92.218,55529.9,0,HERG,1,NA,NA
2019,3,5,723,lf,sde,4,3,4,SEA19083,28.68695,-92.218,55534.38,0,HERG,1,NA,NA
2019,3,5,723,lf,sde,4,3,4,SEA19083,28.66274,-92.21933,55580.78,0,HERG,1,NA,NA
2019,3,5,723,lf,sde,4,3,4,SEA19083,28.59454,-92.22267,55710.47,0,ENDCOUNT,43,NA,NA
2019,3,5,723,lf,sde,4,2,3,SEA19084,28.60033,-92.242,55770.23,0,BEGCOUNT,42,NA,NA
2019,3,5,723,lf,sde,4,2,3,SEA19084,28.60033,-92.242,55770.23,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,4,2,3,SEA19084,28.6276,-92.24119,55821.24,0,HERG,1,NA,NA
2019,3,5,723,lf,sde,4,2,3,SEA19084,28.63493,-92.24067,55834.92,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,4,2,3,SEA19084,28.64407,-92.24014,55852.77,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,4,2,3,SEA19084,28.78033,-92.23383,56125.79,0,ENDCOUNT,42,NA,NA
2019,3,5,723,lf,sde,4,1,4,SEA19085,28.77756,-92.25335,56199.94,0,BEGCOUNT,41,NA,NA
2019,3,5,723,lf,sde,4,1,4,SEA19085,28.77756,-92.25335,56199.94,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,4,1,4,SEA19085,28.61214,-92.26133,56518.18,0,TERN,1,NA,NA
2019,3,5,723,lf,sde,4,1,4,SEA19085,28.59645,-92.26213,56548.29,0,ENDCOUNT,41,NA,NA
2019,3,5,723,lf,sde,8,3,4,SEA19086,29.09868,-92.72015,57709.2,0,BEGCOUNT,83,NA,NA
2019,3,5,723,lf,sde,8,3,4,SEA19086,29.09868,-92.72015,57709.2,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,8,3,4,SEA19086,29.07794,-92.76411,57792.03,0,NOGA,2,NA,NA
2019,3,5,723,lf,sde,8,3,4,SEA19086,29.07578,-92.76811,57800.97,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,8,3,4,SEA19086,29.03783,-92.851,57960.84,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,8,3,4,SEA19086,29.02103,-92.88741,58029.25,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,8,3,4,SEA19086,29.01346,-92.90281,58059.02,0,ENDCOUNT,83,NA,NA
2019,3,5,723,lf,sde,8,2,3,SEA19087,29.03046,-92.90715,58116.23,0,BEGCOUNT,82,NA,NA
2019,3,5,723,lf,sde,8,2,3,SEA19087,29.03046,-92.90715,58116.23,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,8,2,3,SEA19087,29.06286,-92.84079,58245.76,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,8,2,3,SEA19087,29.11629,-92.72579,58467.21,0,ENDCOUNT,82,NA,NA
2019,3,5,723,lf,sde,8,1,4,SEA19088,29.13016,-92.73953,58535.46,0,BEGCOUNT,81,NA,NA
2019,3,5,723,lf,sde,8,1,4,SEA19088,29.13016,-92.73953,58535.46,0,COCH,2,NA,NA
2019,3,5,723,lf,sde,8,1,4,SEA19088,29.07865,-92.84888,58749.62,0,GULL,1,NA,NA
2019,3,5,723,lf,sde,8,1,4,SEA19088,29.06,-92.8895,58827.5,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,8,1,4,SEA19088,29.05213,-92.90588,58860.02,0,NOGA,1,NA,NA
2019,3,5,723,lf,sde,8,1,4,SEA19088,29.04367,-92.92098,58890.61,0,ENDCOUNT,81,NA,NA
2019,3,5,723,lr,phs,3,3,4,PHSLR001,0,0,33185.15,33185.15,BEGCOUNT,33,NA,NA
2019,3,5,723,lr,phs,3,3,4,PHSLR001,0,0,33185.15,33185.15,COCH,2,NA,NA
2019,3,5,723,lr,phs,3,3,4,PHSLR001,0,0,33534.98,33534.98,ENDCOUNT,33,NA,NA
2019,3,5,723,lr,phs,3,2,3,PHSLR001,0,0,33599.57,33599.57,BEGCOUNT,32,NA,NA
2019,3,5,723,lr,phs,3,2,3,PHSLR001,0,0,33599.57,33599.57,COCH,2,NA,NA
2019,3,5,723,lr,phs,3,2,3,PHSLR001,0,0,33745.56,33745.56,GULL,1,NA,NA
2019,3,5,723,lr,phs,3,2,3,PHSLR001,0,0,33959.23,33959.23,ENDCOUNT,32,NA,NA
2019,3,5,723,lr,phs,3,1,4,PHSLR001,0,0,34025.64,34025.64,BEGCOUNT,31,NA,NA
2019,3,5,723,lr,phs,3,1,4,PHSLR001,0,0,34025.64,34025.64,COCH,2,NA,NA
2019,3,5,723,lr,phs,3,1,4,PHSLR001,0,0,34025.64,34025.64,GULL,1,NA,NA
2019,3,5,723,lr,phs,3,1,4,PHSLR001,0,0,34329.31,34329.31,GULL,1,NA,NA
2019,3,5,723,lr,phs,3,1,4,PHSLR001,0,0,34377.84,34377.84,ENDCOUNT,31,NA,NA
2019,3,5,723,lr,phs,67,1,3,PHSLR002,0,0,35036.04,35036.04,BEGCOUNT,671,NA,NA
2019,3,5,723,lr,phs,67,1,3,PHSLR002,0,0,35036.04,35036.04,COCH,2,NA,NA
2019,3,5,723,lr,phs,67,1,3,PHSLR002,0,0,35388.86,35388.86,ENDCOUNT,671,NA,NA
2019,3,5,723,lr,phs,67,2,4,PHSLR002,0,0,35452.23,35452.23,BEGCOUNT,672,NA,NA
2019,3,5,723,lr,phs,67,2,4,PHSLR002,0,0,35452.23,35452.23,COCH,2,NA,NA
2019,3,5,723,lr,phs,67,2,4,PHSLR002,0,0,35806.88,35806.88,ENDCOUNT,672,NA,NA
2019,3,5,723,lr,phs,67,3,3,PHSLR002,0,0,35872.74,35872.74,BEGCOUNT,673,NA,NA
2019,3,5,723,lr,phs,67,3,3,PHSLR002,0,0,35872.74,35872.74,COCH,2,NA,NA
2019,3,5,723,lr,phs,67,3,3,PHSLR002,0,0,35895,35895,GULL,1,NA,NA
2019,3,5,723,lr,phs,67,3,3,PHSLR002,0,0,36209.81,36209.81,NOGA,1,NA,NA
2019,3,5,723,lr,phs,67,3,3,PHSLR002,0,0,36220.29,36220.29,ENDCOUNT,673,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,36760.66,36760.66,BEGCOUNT,463,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,36760.66,36760.66,COCH,2,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,36923.43,36923.43,GULL,3,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,36928.22,36928.22,GULL,3,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,36963.77,36963.77,BRPE,2,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,36963.77,36963.77,GULL,1,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,36982.82,36982.82,GULL,1,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,36986.5,36986.5,BRPE,2,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,37043.07,37043.07,BRPE,1,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,37082.4,37082.4,TERN,3,NA,NA
2019,3,5,723,lr,phs,46,3,3,PHSLR003,0,0,37120.18,37120.18,ENDCOUNT,463,NA,NA
2019,3,5,723,lr,phs,46,2,4,PHSLR003,0,0,37189.75,37189.75,BEGCOUNT,462,NA,NA
2019,3,5,723,lr,phs,46,2,4,PHSLR003,0,0,37189.75,37189.75,COCH,2,NA,NA
2019,3,5,723,lr,phs,46,2,4,PHSLR003,0,0,37291.49,37291.49,COCH,1,NA,NA
2019,3,5,723,lr,phs,46,2,4,PHSLR003,0,0,37348.86,37348.86,BRPE,2,NA,NA
2019,3,5,723,lr,phs,46,2,4,PHSLR003,0,0,37358.87,37358.87,BRPE,1,NA,NA
2019,3,5,723,lr,phs,46,2,4,PHSLR003,0,0,37542.41,37542.41,ENDCOUNT,462,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37603.85,37603.85,BEGCOUNT,461,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37603.85,37603.85,COCH,2,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37647.56,37647.56,GULL,1,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37777.2,37777.2,GULL,1,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37792.05,37792.05,BRPE,4,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37801.07,37801.07,BRPE,2,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37805.77,37805.77,BRPE,1,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37809.33,37809.33,BRPE,1,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37823.97,37823.97,GULL,1,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37859.54,37859.54,GULL,6,NA,NA
2019,3,5,723,lr,phs,46,1,3,PHSLR003,0,0,37958.66,37958.66,ENDCOUNT,461,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38255.65,38255.65,BEGCOUNT,203,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38255.65,38255.65,COCH,2,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38255.65,38255.65,BRPE,1,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38276.12,38276.12,TERN,1,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38306.15,38306.15,GULL,1,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38313.02,38313.02,BRPE,1,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38341.6,38341.6,TERN,1,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38396.03,38396.03,TERN,1,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38415.54,38415.54,GULL,2,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38423.09,38423.09,GULL,2,NA,NA
2019,3,5,723,lr,phs,20,3,3,PHSLR004,0,0,38608.38,38608.38,ENDCOUNT,203,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38666.13,38666.13,BEGCOUNT,202,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38666.13,38666.13,COCH,2,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38761.55,38761.55,GULL,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38795.86,38795.86,GULL,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38826.19,38826.19,GULL,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38826.19,38826.19,BRPE,2,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38833.63,38833.63,BRPE,3,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38833.63,38833.63,GULL,3,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38841.56,38841.56,GULL,5,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38932.74,38932.74,TERN,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38956.31,38956.31,TERN,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38969.56,38969.56,TERN,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38978.2,38978.2,TERN,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38991.8,38991.8,BRPE,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,38998.88,38998.88,GULL,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,39010.1,39010.1,BRPE,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,39018.29,39018.29,BRPE,1,NA,NA
2019,3,5,723,lr,phs,20,2,4,PHSLR004,0,0,39024.79,39024.79,ENDCOUNT,202,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39078.04,39078.04,BEGCOUNT,201,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39078.04,39078.04,COCH,2,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39131.6,39131.6,NOGA,1,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39138.51,39138.51,NOGA,1,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39138.51,39138.51,GULL,2,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39143.31,39143.31,BRPE,1,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39172.13,39172.13,TERN,1,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39189.69,39189.69,TERN,1,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39189.69,39189.69,GULL,1,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39202.77,39202.77,GULL,1,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39218.78,39218.78,GULL,2,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39232.91,39232.91,TERN,2,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39294.51,39294.51,GULL,1,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39340.2,39340.2,GULL,1,NA,NA
2019,3,5,723,lr,phs,20,1,3,PHSLR004,0,0,39427.46,39427.46,ENDCOUNT,201,NA,NA
2019,3,5,723,lr,phs,68,3,4,PHSLR005,0,0,39759.33,39759.33,BEGCOUNT,683,NA,NA
2019,3,5,723,lr,phs,68,3,4,PHSLR005,0,0,39759.33,39759.33,COCH,1,NA,NA
2019,3,5,723,lr,phs,68,3,4,PHSLR005,0,0,39823.34,39823.34,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,3,4,PHSLR005,0,0,39861.73,39861.73,GULL,2,NA,NA
2019,3,5,723,lr,phs,68,3,4,PHSLR005,0,0,39885.86,39885.86,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,3,4,PHSLR005,0,0,39892.84,39892.84,NOGA,1,NA,NA
2019,3,5,723,lr,phs,68,3,4,PHSLR005,0,0,40110.22,40110.22,ENDCOUNT,683,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40175.8,40175.8,BEGCOUNT,682,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40175.8,40175.8,COCH,2,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40219.5,40219.5,NOGA,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40261.92,40261.92,TERN,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40280.34,40280.34,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40289.18,40289.18,GULL,2,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40289.18,40289.18,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40289.18,40289.18,TERN,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40300.68,40300.68,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40352.25,40352.25,NOGA,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40368.13,40368.13,NOGA,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40372,40372,NOGA,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40372,40372,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40372,40372,NOGA,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40391.85,40391.85,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40525.05,40525.05,TERN,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40537.1,40537.1,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,2,3,PHSLR005,0,0,40539.18,40539.18,ENDCOUNT,682,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40598.04,40598.04,BEGCOUNT,681,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40598.04,40598.04,COCH,1,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40709.77,40709.77,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40775.08,40775.08,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40809.24,40809.24,NOGA,1,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40814.56,40814.56,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40837.72,40837.72,TERN,1,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40862.75,40862.75,NOGA,2,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40892.61,40892.61,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40895.89,40895.89,GULL,1,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40895.89,40895.89,TERN,1,NA,NA
2019,3,5,723,lr,phs,68,1,4,PHSLR005,0,0,40940.37,40940.37,ENDCOUNT,681,NA,NA
2019,3,5,723,lr,phs,72,1,3,PHSLR006,0,0,41869.23,41869.23,BEGCOUNT,721,NA,NA
2019,3,5,723,lr,phs,72,1,3,PHSLR006,0,0,41869.23,41869.23,COCH,2,NA,NA
2019,3,5,723,lr,phs,72,1,3,PHSLR006,0,0,41969.71,41969.71,BRPE,1,NA,NA
2019,3,5,723,lr,phs,72,1,3,PHSLR006,0,0,41974.55,41974.55,BRPE,1,NA,NA
2019,3,5,723,lr,phs,72,1,3,PHSLR006,0,0,42226.68,42226.68,ENDCOUNT,721,NA,NA
2019,3,5,723,lr,phs,72,2,4,PHSLR006,0,0,42286.85,42286.85,BEGCOUNT,722,NA,NA
2019,3,5,723,lr,phs,72,2,4,PHSLR006,0,0,42286.85,42286.85,COCH,2,NA,NA
2019,3,5,723,lr,phs,72,2,4,PHSLR006,0,0,42489.63,42489.63,HERO,1,NA,NA
2019,3,5,723,lr,phs,72,2,4,PHSLR006,0,0,42576.63,42576.63,BLSC,12,NA,NA
2019,3,5,723,lr,phs,72,2,4,PHSLR006,0,0,42601.88,42601.88,BLSC,15,NA,NA
2019,3,5,723,lr,phs,72,2,4,PHSLR006,0,0,42601.88,42601.88,SCAU,5,NA,NA
2019,3,5,723,lr,phs,72,2,4,PHSLR006,0,0,42633.67,42633.67,ENDCOUNT,722,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,42697.79,42697.79,BEGCOUNT,723,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,42697.79,42697.79,COCH,2,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,42717.04,42717.04,REDH,2,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,42730.18,42730.18,REDH,3,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,42737.94,42737.94,REDH,5,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,42760.48,42760.48,REDH,10,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,42763.36,42763.36,REDH,10,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,42768.71,42768.71,SCAU,15,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,42778.65,42778.65,SCAU,15,NA,NA
2019,3,5,723,lr,phs,72,3,3,PHSLR006,0,0,43050.17,43050.17,ENDCOUNT,723,NA,NA
2019,3,5,723,rf,rrw,3,3,4,RRWRF029,28.59977,-90.91035,33183.01,0,BEGCOUNT,33,NA,NA
2019,3,5,723,rf,rrw,3,3,4,RRWRF029,28.59977,-90.91035,33183.01,0,COCH,3,NA,NA
